,datetime,bubble_count
936,2020-01-15 22:24:39.270000,937
937,2020-01-15 22:28:20.833000,938
938,2020-01-15 22:28:44.619000,939
939,2020-01-15 22:29:02.648000,940
940,2020-01-15 23:37:54.511000,941
941,2020-01-16 00:17:49.405001,942
942,2020-01-16 00:18:29.592001,943
943,2020-01-16 00:23:27.097001,944
944,2020-01-16 02:02:24.394001,945
945,2020-01-16 02:03:08.899001,946
946,2020-01-16 04:34:26.502001,947
947,2020-01-16 04:58:47.631001,948
948,2020-01-16 06:18:06.143001,949
949,2020-01-16 07:53:03.880001,950
950,2020-01-16 08:19:07.525001,951
951,2020-01-16 08:35:57.316001,952
952,2020-01-16 09:25:49.642001,953
953,2020-01-16 10:44:02.779001,954
954,2020-01-16 12:29:19.142001,955
955,2020-01-16 14:15:51.812001,956
956,2020-01-16 15:03:32.006001,957
957,2020-01-16 17:52:39.753001,958
958,2020-01-16 21:12:05.781001,959
959,2020-01-16 21:36:26.650001,960
960,2020-01-16 22:21:46.222001,961
961,2020-01-16 22:55:36.350001,962
962,2020-01-17 00:34:07.679999,963
963,2020-01-17 00:41:30.271999,964
964,2020-01-17 03:59:00.503999,965
965,2020-01-17 04:20:24.386999,966
966,2020-01-17 04:24:46.311999,967
967,2020-01-17 04:39:48.216999,968
968,2020-01-17 04:40:14.853999,969
969,2020-01-17 07:52:35.866999,970
970,2020-01-17 07:52:37.988999,971
971,2020-01-17 07:53:04.251999,972
972,2020-01-17 07:58:38.248999,973
973,2020-01-17 08:35:49.574999,974
974,2020-01-17 09:27:32.458999,975
975,2020-01-17 09:46:01.222999,976
976,2020-01-17 10:10:01.871999,977
977,2020-01-17 10:34:52.657999,978
978,2020-01-17 10:51:12.037999,979
979,2020-01-17 14:22:15.084999,980
980,2020-01-17 14:37:25.922999,981
981,2020-01-17 16:04:35.675999,982
982,2020-01-17 16:52:27.910999,983
983,2020-01-17 17:08:33.305999,984
984,2020-01-17 18:14:05.564999,985
985,2020-01-17 18:25:02.013999,986
986,2020-01-17 20:37:52.836999,987
987,2020-01-17 21:02:18.146999,988
988,2020-01-17 21:34:03.336999,989
989,2020-01-17 21:57:19.042999,990
990,2020-01-17 22:08:04.618999,991
991,2020-01-17 22:56:35.461999,992
992,2020-01-17 23:07:33.191999,993
993,2020-01-18 00:47:43.413000,994
994,2020-01-18 03:31:14.895000,995
995,2020-01-18 03:57:47.393000,996
996,2020-01-18 04:52:09.213000,997
997,2020-01-18 05:17:35.439000,998
998,2020-01-18 05:23:29.693000,999
999,2020-01-18 05:38:52.309000,1000
1000,2020-01-18 07:58:37.433000,1001
1001,2020-01-18 08:03:16.275000,1002
1002,2020-01-18 10:00:11.389000,1003
1003,2020-01-18 10:39:43.504000,1004
1004,2020-01-18 10:52:04.286000,1005
1005,2020-01-18 11:31:48.638000,1006
1006,2020-01-18 12:30:29.260000,1007
1007,2020-01-18 13:33:45.727000,1008
1008,2020-01-18 14:26:28.138000,1009
1009,2020-01-18 15:12:28.569000,1010
1010,2020-01-18 16:10:09.343000,1011
1011,2020-01-18 16:40:53.006000,1012
1012,2020-01-18 17:01:37.400000,1013
1013,2020-01-18 17:20:16.304000,1014
1014,2020-01-18 18:01:21.198000,1015
1015,2020-01-18 18:15:06.998000,1016
1016,2020-01-18 18:27:33.286000,1017
1017,2020-01-18 19:02:03.671000,1018
1018,2020-01-18 19:04:46.145000,1019
1019,2020-01-18 21:26:35.977000,1020
1020,2020-01-18 23:25:18.293000,1021
1021,2020-01-19 00:07:48.635000,1022
1022,2020-01-19 00:24:49.624000,1023
1023,2020-01-19 03:29:01.411000,1024
1024,2020-01-19 03:55:46.072000,1025
1025,2020-01-19 04:36:16.556000,1026
1026,2020-01-19 04:38:01.285000,1027
1027,2020-01-19 04:45:32.505000,1028
1028,2020-01-19 05:32:09.946000,1029
1029,2020-01-19 06:44:04.283000,1030
1030,2020-01-19 07:54:17.652000,1031
1031,2020-01-19 09:14:58.129000,1032
1032,2020-01-19 09:14:59.273000,1033
1033,2020-01-19 09:15:05.091000,1034
1034,2020-01-19 09:15:09.653000,1035
1035,2020-01-19 09:15:12.457000,1036
1036,2020-01-19 09:16:00.789000,1037
1037,2020-01-19 10:43:02.212000,1038
1038,2020-01-19 12:27:12.461000,1039
1039,2020-01-19 12:51:07.174000,1040
1040,2020-01-19 12:51:53.971000,1041
1041,2020-01-19 14:14:54.985000,1042
1042,2020-01-19 15:33:46.638000,1043
1043,2020-01-19 17:55:14.543000,1044
1044,2020-01-19 19:30:39.293000,1045
1045,2020-01-19 20:03:44.457000,1046
1046,2020-01-19 20:20:42.867000,1047
1047,2020-01-19 21:09:59.964000,1048
1048,2020-01-19 21:11:34.971000,1049
1049,2020-01-19 21:11:36.251000,1050
1050,2020-01-19 21:15:35.593000,1051
1051,2020-01-19 23:52:08.225000,1052
1052,2020-01-20 00:23:05.842000,1053
1053,2020-01-20 01:42:16.665000,1054
1054,2020-01-20 01:56:28.010000,1055
1055,2020-01-20 03:48:17.812000,1056
1056,2020-01-20 04:23:14.434000,1057
1057,2020-01-20 05:10:37.083000,1058
1058,2020-01-20 05:33:48.022000,1059
1059,2020-01-20 06:07:53.847000,1060
1060,2020-01-20 07:41:05.435000,1061
1061,2020-01-20 08:38:24.343000,1062
1062,2020-01-20 10:29:15.436000,1063
1063,2020-01-20 11:45:08.175000,1064
1064,2020-01-20 13:51:47.256000,1065
1065,2020-01-20 14:23:00.544000,1066
1066,2020-01-20 14:35:28.190000,1067
1067,2020-01-20 16:35:17.160000,1068
1068,2020-01-20 17:32:12.711000,1069
1069,2020-01-20 20:49:53.074000,1070
1070,2020-01-20 21:19:41.736000,1071
1071,2020-01-20 23:20:45.169000,1072
1072,2020-01-20 23:31:15.819000,1073
1073,2020-01-20 23:59:02.408000,1074
1074,2020-01-21 01:46:02.675000,1075
1075,2020-01-21 02:22:25.837000,1076
1076,2020-01-21 03:48:58.961000,1077
1077,2020-01-21 03:54:11.606000,1078
1078,2020-01-21 03:54:16.726000,1079
1079,2020-01-21 03:57:25.545000,1080
1080,2020-01-21 05:12:45.046000,1081
1081,2020-01-21 05:12:53.539000,1082
1082,2020-01-21 05:30:56.996000,1083
1083,2020-01-21 05:54:08.006000,1084
1084,2020-01-21 06:34:45.801000,1085
1085,2020-01-21 07:23:43.710000,1086
1086,2020-01-21 07:23:47.117000,1087
1087,2020-01-21 08:05:30.212000,1088
1088,2020-01-21 10:07:50.562000,1089
1089,2020-01-21 10:16:08.790000,1090
1090,2020-01-21 10:43:54.327000,1091
1091,2020-01-21 17:38:00.147000,1092
1092,2020-01-21 19:39:13.637000,1093
1093,2020-01-21 21:10:56.637000,1094
1094,2020-01-21 21:24:25.235000,1095
1095,2020-01-21 22:05:02.590000,1096
1096,2020-01-21 22:13:39.595000,1097
1097,2020-01-21 23:24:57.720000,1098
1098,2020-01-21 23:45:03.146000,1099
1099,2020-01-22 00:40:06.268000,1100
1100,2020-01-22 01:22:57.713000,1101
1101,2020-01-22 01:36:02.812000,1102
1102,2020-01-22 05:01:40.001000,1103
1103,2020-01-22 05:36:06.287000,1104
1104,2020-01-22 06:29:40.670000,1105
1105,2020-01-22 08:12:52.412000,1106
1106,2020-01-22 11:01:53.863000,1107
1107,2020-01-22 18:14:00.314000,1108
1108,2020-01-22 19:27:53.546000,1109
1109,2020-01-22 19:43:14.752000,1110
1110,2020-01-22 19:43:53.194000,1111
1111,2020-01-22 20:05:59.039000,1112
1112,2020-01-22 20:06:01.679000,1113
1113,2020-01-22 20:53:21.480000,1114
1114,2020-01-22 21:15:08.701000,1115
1115,2020-01-22 21:15:26.658000,1116
1116,2020-01-22 21:31:58.866000,1117
1117,2020-01-22 21:33:00.303000,1118
1118,2020-01-22 21:34:05.171000,1119
1119,2020-01-23 00:52:55.738999,1120
1120,2020-01-23 02:01:55.012999,1121
1121,2020-01-23 05:17:01.898999,1122
1122,2020-01-23 05:22:06.909999,1123
1123,2020-01-23 05:28:55.494999,1124
1124,2020-01-23 07:01:46.224999,1125
1125,2020-01-23 08:28:06.528999,1126
1126,2020-01-23 08:41:01.575999,1127
1127,2020-01-23 09:16:13.353999,1128
1128,2020-01-23 10:10:07.748999,1129
1129,2020-01-23 10:41:06.765999,1130
1130,2020-01-23 10:59:27.601999,1131
1131,2020-01-23 11:00:33.630999,1132
1132,2020-01-23 15:04:07.717999,1133
1133,2020-01-23 19:25:54.691999,1134
1134,2020-01-23 20:06:17.263999,1135
1135,2020-01-23 20:35:34.467999,1136
1136,2020-01-23 21:11:27.719999,1137
1137,2020-01-23 21:38:25.841999,1138
1138,2020-01-23 22:34:31.902999,1139
1139,2020-01-23 23:29:51.246999,1140
1140,2020-01-23 23:46:02.182999,1141
1141,2020-01-24 02:18:27.264000,1142
1142,2020-01-24 04:23:54.849000,1143
1143,2020-01-24 04:57:13.179000,1144
1144,2020-01-24 05:38:54.580000,1145
1145,2020-01-24 05:41:42.672000,1146
1146,2020-01-24 05:58:18.363000,1147
1147,2020-01-24 06:26:55.739000,1148
1148,2020-01-24 07:04:05.796000,1149
1149,2020-01-24 08:04:20.456000,1150
1150,2020-01-24 08:20:12.137000,1151
1151,2020-01-24 09:33:53.373000,1152
1152,2020-01-24 10:03:14.991000,1153
1153,2020-01-24 10:53:47.643000,1154
1154,2020-01-24 11:04:02.414000,1155
1155,2020-01-24 13:03:36.868000,1156
1156,2020-01-24 14:47:31.832000,1157
1157,2020-01-24 17:08:39.021000,1158
1158,2020-01-24 17:50:20.706000,1159
1159,2020-01-24 17:54:18.756000,1160
1160,2020-01-24 17:58:47.298000,1161
1161,2020-01-24 20:48:08.447000,1162
1162,2020-01-24 21:03:13.291000,1163
1163,2020-01-24 22:18:42.657000,1164
1164,2020-01-24 22:37:04.397000,1165
1165,2020-01-24 23:25:04.337000,1166
1166,2020-01-24 23:28:45.869000,1167
1167,2020-01-24 23:29:24.454000,1168
1168,2020-01-25 00:02:54.234000,1169
1169,2020-01-25 00:44:08.880000,1170
1170,2020-01-25 00:55:05.914000,1171
1171,2020-01-25 03:05:47.462000,1172
1172,2020-01-25 06:24:01.904000,1173
1173,2020-01-25 06:29:54.554000,1174
1174,2020-01-25 07:11:16.043000,1175
1175,2020-01-25 07:51:06.859000,1176
1176,2020-01-25 08:46:15.198000,1177
1177,2020-01-25 08:46:19.555000,1178
1178,2020-01-25 09:03:25.048000,1179
1179,2020-01-25 09:38:37.751000,1180
1180,2020-01-25 10:55:24.901000,1181
1181,2020-01-25 11:50:48.081000,1182
1182,2020-01-25 12:53:44.750000,1183
1183,2020-01-25 14:39:33.801000,1184
1184,2020-01-25 18:56:59.855000,1185
1185,2020-01-25 19:11:35.503000,1186
1186,2020-01-25 20:35:16.904000,1187
1187,2020-01-25 21:35:36.610000,1188
1188,2020-01-25 22:02:22.628000,1189
1189,2020-01-25 22:25:34.969000,1190
1190,2020-01-25 22:31:40.551000,1191
1191,2020-01-26 00:16:21.226000,1192
1192,2020-01-26 01:56:40.434000,1193
1193,2020-01-26 03:20:32.820000,1194
1194,2020-01-26 04:36:17.529000,1195
1195,2020-01-26 05:27:50.487000,1196
1196,2020-01-26 05:55:35.874000,1197
1197,2020-01-26 06:48:56.254000,1198
1198,2020-01-26 07:57:13.004000,1199
1199,2020-01-26 08:26:43.371000,1200
1200,2020-01-26 08:53:21.785000,1201
1201,2020-01-26 09:10:31.148000,1202
1202,2020-01-26 09:31:39.771000,1203
1203,2020-01-26 11:03:58.746000,1204
1204,2020-01-26 14:33:27.708000,1205
1205,2020-01-26 15:10:48.734000,1206
1206,2020-01-26 15:34:17.605000,1207
1207,2020-01-26 16:01:56.050000,1208
1208,2020-01-26 16:11:32.486000,1209
1209,2020-01-26 17:11:44.983000,1210
1210,2020-01-26 18:03:03.020000,1211
1211,2020-01-26 19:14:39.048000,1212
1212,2020-01-26 20:02:05.314000,1213
1213,2020-01-26 21:56:52.627000,1214
1214,2020-01-26 21:56:57.478000,1215
1215,2020-01-26 21:57:00.125000,1216
1216,2020-01-26 21:57:02.023000,1217
1217,2020-01-26 21:57:11.166000,1218
1218,2020-01-27 00:51:22.309000,1219
1219,2020-01-27 01:32:47.633000,1220
1220,2020-01-27 02:20:10.961000,1221
1221,2020-01-27 02:44:08.637000,1222
1222,2020-01-27 02:51:11.637000,1223
1223,2020-01-27 03:32:01.457000,1224
1224,2020-01-27 03:36:43.904000,1225
1225,2020-01-27 03:41:44.420000,1226
1226,2020-01-27 06:22:54.452000,1227
1227,2020-01-27 06:28:52.533000,1228
1228,2020-01-27 07:56:11.738000,1229
1229,2020-01-27 08:08:43.710000,1230
1230,2020-01-27 09:27:51.704000,1231
1231,2020-01-27 17:04:42.954000,1232
1232,2020-01-27 20:41:36.998000,1233
1233,2020-01-27 20:53:22.471000,1234
1234,2020-01-27 21:09:01.636000,1235
1235,2020-01-27 21:48:33.684000,1236
1236,2020-01-27 21:59:41.481000,1237
1237,2020-01-27 23:19:28.256000,1238
1238,2020-01-27 23:19:30.011000,1239
1239,2020-01-27 23:23:55.983000,1240
1240,2020-01-28 00:07:20.780001,1241
1241,2020-01-28 01:07:28.378001,1242
1242,2020-01-28 02:15:53.868001,1243
1243,2020-01-28 02:15:55.448001,1244
1244,2020-01-28 03:09:42.918001,1245
1245,2020-01-28 04:18:04.538001,1246
1246,2020-01-28 05:20:42.467001,1247
1247,2020-01-28 07:20:39.764001,1248
1248,2020-01-28 07:29:48.376001,1249
1249,2020-01-28 08:41:52.503001,1250
1250,2020-01-28 09:10:00.198001,1251
1251,2020-01-28 11:04:51.866001,1252
1252,2020-01-28 11:59:34.414001,1253
1253,2020-01-28 15:11:01.251001,1254
1254,2020-01-28 16:55:43.553001,1255
1255,2020-01-28 19:03:14.950001,1256
1256,2020-01-28 19:09:42.097001,1257
1257,2020-01-28 19:33:36.267001,1258
1258,2020-01-28 19:43:07.464001,1259
1259,2020-01-28 22:39:25.672001,1260
1260,2020-01-29 00:55:42.107000,1261
1261,2020-01-29 01:32:50.347000,1262
1262,2020-01-29 02:34:53.232000,1263
1263,2020-01-29 02:45:35.027000,1264
1264,2020-01-29 02:56:42.323000,1265
1265,2020-01-29 06:27:08.650000,1266
1266,2020-01-29 06:31:07.819000,1267
1267,2020-01-29 06:51:05.994000,1268
1268,2020-01-29 07:53:57.713000,1269
1269,2020-01-29 09:20:09.929000,1270
1270,2020-01-29 09:54:49.695000,1271
1271,2020-01-29 10:18:56.937000,1272
1272,2020-01-29 10:40:15.503000,1273
1273,2020-01-29 11:27:51.972000,1274
1274,2020-01-29 11:50:55.585000,1275
1275,2020-01-29 13:35:35.297000,1276
1276,2020-01-29 13:55:32.953000,1277
1277,2020-01-29 15:42:17.804000,1278
1278,2020-01-29 17:06:47.273000,1279
1279,2020-01-29 17:52:54.138000,1280
1280,2020-01-29 17:58:47.726000,1281
1281,2020-01-29 18:06:23.321000,1282
1282,2020-01-29 18:14:38.888000,1283
1283,2020-01-29 19:31:44.257000,1284
1284,2020-01-29 19:35:30.877000,1285
1285,2020-01-29 21:41:34.195000,1286
1286,2020-01-29 21:46:19.891000,1287
1287,2020-01-29 21:57:32.438000,1288
1288,2020-01-29 22:11:12.957000,1289
1289,2020-01-29 22:57:23.871000,1290
1290,2020-01-29 23:32:00.842000,1291
1291,2020-01-30 00:58:36.568000,1292
1292,2020-01-30 01:30:43.565000,1293
1293,2020-01-30 01:35:23.715000,1294
1294,2020-01-30 01:35:35.580000,1295
1295,2020-01-30 01:50:56.707000,1296
1296,2020-01-30 02:20:18.482000,1297
1297,2020-01-30 02:37:32.300000,1298
1298,2020-01-30 03:01:16.014000,1299
1299,2020-01-30 04:15:01.806000,1300
1300,2020-01-30 05:59:20.539000,1301
1301,2020-01-30 07:55:56.847000,1302
1302,2020-01-30 08:24:30.871000,1303
1303,2020-01-30 09:07:54.613000,1304
1304,2020-01-30 09:21:20.946000,1305
1305,2020-01-30 11:05:42.161000,1306
1306,2020-01-30 11:08:58.424000,1307
1307,2020-01-30 11:55:50.932000,1308
1308,2020-01-30 12:29:40.872000,1309
1309,2020-01-30 12:51:54.292000,1310
1310,2020-01-30 16:39:23.228000,1311
1311,2020-01-30 16:51:06.595000,1312
1312,2020-01-30 17:42:43.013000,1313
1313,2020-01-30 18:42:28.133000,1314
1314,2020-01-30 20:14:16.156000,1315
1315,2020-01-30 20:25:05.089000,1316
1316,2020-01-30 21:03:23.752000,1317
1317,2020-01-30 21:05:00.594000,1318
1318,2020-01-30 21:29:39.075000,1319
1319,2020-01-30 21:29:52.412000,1320
1320,2020-01-30 22:50:36.315000,1321
1321,2020-01-31 11:00:26.491999,1322
1322,2020-01-31 11:26:33.918999,1323
1323,2020-01-31 12:16:32.073999,1324
1324,2020-01-31 12:53:54.598999,1325
1325,2020-01-31 15:44:21.816999,1326
1326,2020-01-31 19:01:57.266999,1327
1327,2020-01-31 19:27:59.825999,1328
1328,2020-01-31 19:54:55.510999,1329
1329,2020-01-31 21:12:49.050999,1330
1330,2020-01-31 21:52:00.460999,1331
1331,2020-01-31 22:55:52.146999,1332
1332,2020-01-31 23:40:34.447999,1333
1333,2020-01-31 23:47:35.666999,1334
1334,2020-02-01 00:30:24.358001,1335
1335,2020-02-01 00:30:49.805001,1336
1336,2020-02-01 00:32:52.149001,1337
1337,2020-02-01 01:04:49.631001,1338
1338,2020-02-01 03:31:58.183001,1339
1339,2020-02-01 04:20:47.054001,1340
1340,2020-02-01 04:29:18.234001,1341
1341,2020-02-01 07:33:23.330001,1342
1342,2020-02-01 07:52:41.479001,1343
1343,2020-02-01 08:29:50.942001,1344
1344,2020-02-01 11:06:57.807001,1345
1345,2020-02-01 14:53:10.337001,1346
1346,2020-02-01 14:54:49.778001,1347
1347,2020-02-01 15:32:55.651001,1348
1348,2020-02-01 18:09:37.015001,1349
1349,2020-02-01 18:52:48.708001,1350
1350,2020-02-01 19:54:43.342001,1351
1351,2020-02-01 20:01:53.919001,1352
1352,2020-02-01 21:46:23.215001,1353
1353,2020-02-01 22:51:11.662001,1354
1354,2020-02-01 23:40:20.049001,1355
1355,2020-02-01 23:53:33.743001,1356
1356,2020-02-02 03:00:30.282000,1357
1357,2020-02-02 04:20:57.981000,1358
1358,2020-02-02 04:32:41.911000,1359
1359,2020-02-02 04:55:00.076000,1360
1360,2020-02-02 04:55:01.877000,1361
1361,2020-02-02 05:27:35.611000,1362
1362,2020-02-02 06:57:31.351000,1363
1363,2020-02-02 08:09:32.977000,1364
1364,2020-02-02 09:33:02.447000,1365
1365,2020-02-02 11:37:26.064000,1366
1366,2020-02-02 12:32:09.294000,1367
1367,2020-02-02 12:32:28.185000,1368
1368,2020-02-02 12:34:45.858000,1369
1369,2020-02-02 12:35:00.499000,1370
1370,2020-02-02 14:23:16.094000,1371
1371,2020-02-03 00:11:59.567000,1372
1372,2020-02-03 00:47:57.526000,1373
1373,2020-02-03 00:48:16.654000,1374
1374,2020-02-03 00:59:58.362000,1375
1375,2020-02-03 02:47:44.155000,1376
1376,2020-02-03 05:46:42.163000,1377
1377,2020-02-03 06:49:49.460000,1378
1378,2020-02-03 09:13:01.848000,1379
1379,2020-02-03 09:35:05.995000,1380
1380,2020-02-03 11:29:36.160000,1381
